,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
472,Need some tips on how to keep #flu free this winter? Visit our website https://t.co/4qsogO43xs.,FALSE,5,NA,2/18/19 13:33,FALSE,NA,1.09749E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",OscilloUSA,3,FALSE,FALSE,NA,NA
473,RT @AliRaja_MD: Questions about the #FLU? Tune in @boston25 Iâ€™ll have some answers this morning at 8:30,FALSE,0,NA,2/18/19 13:14,FALSE,NA,1.09748E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GitaPensaMD,6,TRUE,FALSE,NA,NA
474,"https://t.co/bmxXEFjRqbRecovering from the #flu this season got me thinking...",FALSE,0,NA,2/18/19 13:12,FALSE,NA,1.09748E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AllisonLopatkin,0,FALSE,FALSE,NA,NA
475,RT @AliRaja_MD: Questions about the #FLU? Tune in @boston25 Iâ€™ll have some answers this morning at 8:30,FALSE,0,NA,2/18/19 13:11,FALSE,NA,1.09748E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CharlesDignam,6,TRUE,FALSE,NA,NA
476,Some nights you canâ€™t just wait for the morning #sickbaby #flu,FALSE,0,NA,2/18/19 13:08,FALSE,NA,1.09748E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Robololo1,0,FALSE,FALSE,NA,NA
477,RT @AliRaja_MD: Questions about the #FLU? Tune in @boston25 Iâ€™ll have some answers this morning at 8:30,FALSE,0,NA,2/18/19 13:07,FALSE,NA,1.09748E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",PetesWire,6,TRUE,FALSE,NA,NA
478,RT @AliRaja_MD: Questions about the #FLU? Tune in @boston25 Iâ€™ll have some answers this morning at 8:30,FALSE,0,NA,2/18/19 13:07,FALSE,NA,1.09748E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",boston25,6,TRUE,FALSE,NA,NA
479,RT @AliRaja_MD: Questions about the #FLU? Tune in @boston25 Iâ€™ll have some answers this morning at 8:30,FALSE,0,NA,2/18/19 13:07,FALSE,NA,1.09748E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CatherineNews,6,TRUE,FALSE,NA,NA
480,RT @AliRaja_MD: Questions about the #FLU? Tune in @boston25 Iâ€™ll have some answers this morning at 8:30,FALSE,0,NA,2/18/19 13:06,FALSE,NA,1.09748E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",boston25gene,6,TRUE,FALSE,NA,NA
481,Questions about the #FLU? Tune in @boston25 Iâ€™ll have some answers this morning at 8:30,FALSE,16,NA,2/18/19 12:11,FALSE,NA,1.09747E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AliRaja_MD,6,FALSE,FALSE,NA,NA
