"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"58","Common symptoms of the flu include fever, fatigue and body aches. Parents should seek medical attention right away… https://t.co/tDmVSGsKG8",FALSE,3,NA,2019-02-20 22:00:38,TRUE,NA,"1098341686764285952",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","HealthyOklahoma",1,FALSE,FALSE,NA,NA
"59","RT @authorjustinmi1: יהוה
I lift up a brazon serpent on a pole...
Tell Jesus what needs healed out loud
#flu
#FluSeason
#cold",FALSE,0,NA,2019-02-20 21:56:17,FALSE,NA,"1098340591656611840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PMLangevin",1,TRUE,FALSE,NA,NA
"60","יהוה
I lift up a brazon serpent on a pole...
Tell Jesus what needs healed out loud
#flu
#FluSeason
#cold",FALSE,1,NA,2019-02-20 21:54:23,FALSE,NA,"1098340111345954816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","authorjustinmi1",1,FALSE,FALSE,NA,NA
"61","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 20:20:39,FALSE,NA,"1098316522269933568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DamonGrovesReal",8,TRUE,FALSE,NA,NA
"62","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 20:19:03,FALSE,NA,"1098316121093140480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeriousIda",8,TRUE,FALSE,NA,NA
"63","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 20:12:20,FALSE,NA,"1098314431572963329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PenceDr",8,TRUE,FALSE,NA,NA
"64","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 20:06:49,FALSE,NA,"1098313042557833223",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KhronosCryptos",8,TRUE,FALSE,NA,NA
"65","RT @ICANdecide: The @US_FDA admits it has never licensed any #flu #vaccine for use by #pregnant women and does not have a single clinical t…",FALSE,0,NA,2019-02-20 19:47:17,FALSE,NA,"1098308126112067584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EarthCider",69,TRUE,FALSE,NA,NA
"66","I'm fighting flu with facts.
Know the warning signs of sickness and what to do if you think you have the #flu.… https://t.co/OvktIGTZJA",FALSE,2,NA,2019-02-20 18:03:37,TRUE,NA,"1098282036215844865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JasonTibbelsMD",0,FALSE,FALSE,NA,NA
"67","RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…",FALSE,0,NA,2019-02-20 18:02:40,FALSE,NA,"1098281796461101056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DinahQChon",8,TRUE,FALSE,NA,NA
